"","match_point","match_flag","home_season","coach_name"
"13991","1","draw","96/97","Louis van Gaal"
"13992","3","win","96/97","Louis van Gaal"
"13993","1","draw","96/97","Louis van Gaal"
"13994","0","lose","96/97","Louis van Gaal"
"13995","0","lose","96/97","Louis van Gaal"
"13996","1","draw","95/96","Louis van Gaal"
"13997","3","win","95/96","Louis van Gaal"
"13998","3","win","95/96","Louis van Gaal"
"13999","3","win","95/96","Louis van Gaal"
"14000","0","lose","95/96","Louis van Gaal"
"14001","3","win","95/96","Louis van Gaal"
"14002","1","draw","95/96","Louis van Gaal"
"14003","3","win","95/96","Louis van Gaal"
"14004","0","lose","95/96","Louis van Gaal"
"14005","3","win","95/96","Louis van Gaal"
"14006","0","lose","95/96","Louis van Gaal"
"14007","1","draw","95/96","Louis van Gaal"
"14008","3","win","95/96","Louis van Gaal"
"14009","3","win","95/96","Louis van Gaal"
"14010","3","win","95/96","Louis van Gaal"
"14011","3","win","95/96","Louis van Gaal"
"14012","1","draw","95/96","Louis van Gaal"
"14013","3","win","95/96","Louis van Gaal"
"14014","3","win","95/96","Louis van Gaal"
"14015","3","win","95/96","Louis van Gaal"
"14016","3","win","95/96","Louis van Gaal"
"14017","3","win","95/96","Louis van Gaal"
"14018","3","win","95/96","Louis van Gaal"
"14019","3","win","95/96","Louis van Gaal"
"14020","3","win","95/96","Louis van Gaal"
"14021","3","win","94/95","Louis van Gaal"
"14022","3","win","94/95","Louis van Gaal"
"14023","3","win","94/95","Louis van Gaal"
"14024","3","win","94/95","Louis van Gaal"
"14025","3","win","94/95","Louis van Gaal"
"14026","1","draw","94/95","Louis van Gaal"
"14027","3","win","94/95","Louis van Gaal"
"14028","3","win","94/95","Louis van Gaal"
"14029","0","lose","94/95","Louis van Gaal"
"14030","3","win","94/95","Louis van Gaal"
"14031","3","win","94/95","Louis van Gaal"
"14032","3","win","94/95","Louis van Gaal"
"14033","1","draw","94/95","Louis van Gaal"
"14034","1","draw","94/95","Louis van Gaal"
"14035","1","draw","94/95","Louis van Gaal"
"14036","3","win","94/95","Louis van Gaal"
"14037","1","draw","94/95","Louis van Gaal"
"14038","3","win","94/95","Louis van Gaal"
"14039","3","win","94/95","Louis van Gaal"
"14040","1","draw","94/95","Louis van Gaal"
"14041","3","win","94/95","Louis van Gaal"
"14042","3","win","94/95","Louis van Gaal"
"14043","1","draw","94/95","Louis van Gaal"
"14044","3","win","94/95","Louis van Gaal"
"14045","3","win","94/95","Louis van Gaal"
"14046","0","lose","93/94","Louis van Gaal"
"14047","3","win","93/94","Louis van Gaal"
"14048","3","win","93/94","Louis van Gaal"
"14049","3","win","93/94","Louis van Gaal"
"14050","0","lose","93/94","Louis van Gaal"
"14051","3","win","93/94","Louis van Gaal"
"14052","1","draw","93/94","Louis van Gaal"
"14053","3","win","93/94","Louis van Gaal"
"14054","0","lose","93/94","Louis van Gaal"
"14055","3","win","93/94","Louis van Gaal"
"14056","3","win","93/94","Louis van Gaal"
"14057","3","win","93/94","Louis van Gaal"
"14058","3","win","93/94","Louis van Gaal"
"14059","3","win","93/94","Louis van Gaal"
"14060","3","win","93/94","Louis van Gaal"
"14061","1","draw","93/94","Louis van Gaal"
"14062","0","lose","93/94","Louis van Gaal"
"14063","3","win","93/94","Louis van Gaal"
"14064","3","win","93/94","Louis van Gaal"
"14065","1","draw","93/94","Louis van Gaal"
"14066","3","win","93/94","Louis van Gaal"
"14067","3","win","93/94","Louis van Gaal"
"14068","3","win","92/93","Louis van Gaal"
"14069","3","win","92/93","Louis van Gaal"
"14070","0","lose","92/93","Louis van Gaal"
"14071","0","lose","92/93","Louis van Gaal"
"14072","1","draw","92/93","Louis van Gaal"
"14073","3","win","92/93","Louis van Gaal"
"14074","3","win","92/93","Louis van Gaal"
"14075","3","win","92/93","Louis van Gaal"
"14076","1","draw","92/93","Louis van Gaal"
"14077","3","win","92/93","Louis van Gaal"
"14078","3","win","92/93","Louis van Gaal"
"14079","3","win","92/93","Louis van Gaal"
"14080","3","win","92/93","Louis van Gaal"
"14081","3","win","92/93","Louis van Gaal"
"14082","0","lose","92/93","Louis van Gaal"
"14083","3","win","92/93","Louis van Gaal"
"14084","3","win","92/93","Louis van Gaal"
"14085","3","win","92/93","Louis van Gaal"
"14086","3","win","92/93","Louis van Gaal"
"14087","3","win","92/93","Louis van Gaal"
"14088","3","win","92/93","Louis van Gaal"
"14089","3","win","92/93","Louis van Gaal"
"14090","1","draw","92/93","Louis van Gaal"
"14091","3","win","92/93","Louis van Gaal"
"14092","3","win","91/92","Louis van Gaal"
"14093","3","win","91/92","Louis van Gaal"
"14094","1","draw","91/92","Louis van Gaal"
"14095","3","win","91/92","Louis van Gaal"
"14096","3","win","91/92","Louis van Gaal"
"14097","3","win","91/92","Louis van Gaal"
"14098","1","draw","91/92","Louis van Gaal"
"14099","3","win","91/92","Louis van Gaal"
"14100","3","win","91/92","Louis van Gaal"
"14101","1","draw","91/92","Louis van Gaal"
"14102","3","win","91/92","Louis van Gaal"
"14103","3","win","91/92","Louis van Gaal"
"14104","3","win","91/92","Louis van Gaal"
"14105","0","lose","91/92","Louis van Gaal"
"14106","1","draw","91/92","Louis van Gaal"
"14107","0","lose","91/92","Louis van Gaal"
"14108","3","win","91/92","Louis van Gaal"
"14109","1","draw","91/92","Louis van Gaal"
"14110","0","lose","91/92","Louis van Gaal"
"14111","0","lose","91/92","Louis van Gaal"
"14112","3","win","91/92","Louis van Gaal"
"14113","3","win","91/92","Louis van Gaal"
"14114","3","win","15/16","Louis van Gaal"
"14115","3","win","15/16","Louis van Gaal"
"14116","3","win","15/16","Louis van Gaal"
"14117","3","win","15/16","Louis van Gaal"
"14118","0","lose","15/16","Louis van Gaal"
"14119","3","win","15/16","Louis van Gaal"
"14120","1","draw","15/16","Louis van Gaal"
"14121","0","lose","15/16","Louis van Gaal"
"14122","3","win","15/16","Louis van Gaal"
"14123","3","win","15/16","Louis van Gaal"
"14124","0","lose","15/16","Louis van Gaal"
"14125","3","win","15/16","Louis van Gaal"
"14126","0","lose","15/16","Louis van Gaal"
"14127","1","draw","15/16","Louis van Gaal"
"14128","3","win","15/16","Louis van Gaal"
"14129","0","lose","15/16","Louis van Gaal"
"14130","0","lose","15/16","Louis van Gaal"
"14131","1","draw","15/16","Louis van Gaal"
"14132","1","draw","15/16","Louis van Gaal"
"14133","3","win","15/16","Louis van Gaal"
"14134","1","draw","15/16","Louis van Gaal"
"14135","1","draw","15/16","Louis van Gaal"
"14136","3","win","15/16","Louis van Gaal"
"14137","3","win","15/16","Louis van Gaal"
"14138","3","win","15/16","Louis van Gaal"
"14139","0","lose","15/16","Louis van Gaal"
"14140","0","lose","15/16","Louis van Gaal"
"14141","1","draw","15/16","Louis van Gaal"
"14142","3","win","15/16","Louis van Gaal"
"14143","1","draw","14/15","Louis van Gaal"
"14144","3","win","14/15","Louis van Gaal"
"14145","0","lose","14/15","Louis van Gaal"
"14146","3","win","14/15","Louis van Gaal"
"14147","3","win","14/15","Louis van Gaal"
"14148","0","lose","14/15","Louis van Gaal"
"14149","3","win","14/15","Louis van Gaal"
"14150","3","win","14/15","Louis van Gaal"
"14151","1","draw","14/15","Louis van Gaal"
"14152","3","win","14/15","Louis van Gaal"
"14153","3","win","14/15","Louis van Gaal"
"14154","3","win","14/15","Louis van Gaal"
