"","match_point","match_flag","coach_name","season_edits"
"12938",3,"win","Jurgen Klopp",2007
"12939",1,"draw","Jurgen Klopp",2007
"12940",3,"win","Jurgen Klopp",2007
"12941",1,"draw","Jurgen Klopp",2007
"12942",1,"draw","Jurgen Klopp",2007
"12943",1,"draw","Jurgen Klopp",2007
"12944",3,"win","Jurgen Klopp",2007
"12945",3,"win","Jurgen Klopp",2007
"12946",1,"draw","Jurgen Klopp",2007
"12947",3,"win","Jurgen Klopp",2007
"12948",3,"win","Jurgen Klopp",2007
"12949",0,"lose","Jurgen Klopp",2006
"12950",0,"lose","Jurgen Klopp",2006
"12951",1,"draw","Jurgen Klopp",2006
"12952",0,"lose","Jurgen Klopp",2006
"12953",0,"lose","Jurgen Klopp",2006
"12954",0,"lose","Jurgen Klopp",2006
"12955",3,"win","Jurgen Klopp",2006
"12956",1,"draw","Jurgen Klopp",2006
"12957",3,"win","Jurgen Klopp",2006
"12958",1,"draw","Jurgen Klopp",2006
"12959",0,"lose","Jurgen Klopp",2006
"12960",0,"lose","Jurgen Klopp",2006
"12961",1,"draw","Jurgen Klopp",2006
"12962",0,"lose","Jurgen Klopp",2006
"12963",1,"draw","Jurgen Klopp",2006
"12964",0,"lose","Jurgen Klopp",2006
"12965",1,"draw","Jurgen Klopp",2006
"12966",3,"win","Jurgen Klopp",2006
"12967",3,"win","Jurgen Klopp",2005
"12968",1,"draw","Jurgen Klopp",2005
"12969",1,"draw","Jurgen Klopp",2005
"12970",1,"draw","Jurgen Klopp",2005
"12971",3,"win","Jurgen Klopp",2005
"12972",0,"lose","Jurgen Klopp",2005
"12973",0,"lose","Jurgen Klopp",2005
"12974",0,"lose","Jurgen Klopp",2005
"12975",0,"lose","Jurgen Klopp",2005
"12976",1,"draw","Jurgen Klopp",2005
"12977",3,"win","Jurgen Klopp",2005
"12978",1,"draw","Jurgen Klopp",2005
"12979",3,"win","Jurgen Klopp",2005
"12980",0,"lose","Jurgen Klopp",2005
"12981",0,"lose","Jurgen Klopp",2005
"12982",1,"draw","Jurgen Klopp",2005
"12983",0,"lose","Jurgen Klopp",2005
"12984",0,"lose","Jurgen Klopp",2005
"12985",3,"win","Jurgen Klopp",2005
"12986",0,"lose","Jurgen Klopp",2005
"12987",0,"lose","Jurgen Klopp",2005
"12988",3,"win","Jurgen Klopp",2004
"12989",3,"win","Jurgen Klopp",2004
"12990",1,"draw","Jurgen Klopp",2004
"12991",0,"lose","Jurgen Klopp",2004
"12992",1,"draw","Jurgen Klopp",2004
"12993",0,"lose","Jurgen Klopp",2004
"12994",0,"lose","Jurgen Klopp",2004
"12995",0,"lose","Jurgen Klopp",2004
"12996",0,"lose","Jurgen Klopp",2004
"12997",0,"lose","Jurgen Klopp",2004
"12998",0,"lose","Jurgen Klopp",2004
"12999",0,"lose","Jurgen Klopp",2004
"13000",0,"lose","Jurgen Klopp",2004
"13001",3,"win","Jurgen Klopp",2004
"13002",0,"lose","Jurgen Klopp",2004
"13003",3,"win","Jurgen Klopp",2004
"13004",3,"win","Jurgen Klopp",2004
"13005",0,"lose","Jurgen Klopp",2004
"13006",1,"draw","Jurgen Klopp",2003
"13007",3,"win","Jurgen Klopp",2003
"13008",0,"lose","Jurgen Klopp",2003
"13009",1,"draw","Jurgen Klopp",2003
"13010",3,"win","Jurgen Klopp",2003
"13011",1,"draw","Jurgen Klopp",2003
"13012",1,"draw","Jurgen Klopp",2003
"13013",3,"win","Jurgen Klopp",2003
"13014",0,"lose","Jurgen Klopp",2003
"13015",1,"draw","Jurgen Klopp",2003
"13016",3,"win","Jurgen Klopp",2003
"13017",1,"draw","Jurgen Klopp",2003
"13018",0,"lose","Jurgen Klopp",2003
"13019",1,"draw","Jurgen Klopp",2003
"13020",3,"win","Jurgen Klopp",2003
"13021",1,"draw","Jurgen Klopp",2003
"13022",1,"draw","Jurgen Klopp",2003
"13023",3,"win","Jurgen Klopp",2002
"13024",0,"lose","Jurgen Klopp",2002
"13025",0,"lose","Jurgen Klopp",2002
"13026",1,"draw","Jurgen Klopp",2002
"13027",3,"win","Jurgen Klopp",2002
"13028",0,"lose","Jurgen Klopp",2002
"13029",3,"win","Jurgen Klopp",2002
"13030",3,"win","Jurgen Klopp",2002
"13031",3,"win","Jurgen Klopp",2002
"13032",3,"win","Jurgen Klopp",2002
"13033",0,"lose","Jurgen Klopp",2002
"13034",0,"lose","Jurgen Klopp",2002
"13035",3,"win","Jurgen Klopp",2002
"13036",0,"lose","Jurgen Klopp",2002
"13037",3,"win","Jurgen Klopp",2002
"13038",0,"lose","Jurgen Klopp",2002
"13039",0,"lose","Jurgen Klopp",2002
"13040",3,"win","Jurgen Klopp",2002
"13041",1,"draw","Jurgen Klopp",2001
"13042",3,"win","Jurgen Klopp",2001
"13043",3,"win","Jurgen Klopp",2001
"13044",3,"win","Jurgen Klopp",2001
"13045",1,"draw","Jurgen Klopp",2001
"13046",1,"draw","Jurgen Klopp",2001
"13047",3,"win","Jurgen Klopp",2001
"13048",1,"draw","Jurgen Klopp",2001
"13049",3,"win","Jurgen Klopp",2001
"13050",0,"lose","Jurgen Klopp",2001
"13051",3,"win","Jurgen Klopp",2001
"13052",1,"draw","Jurgen Klopp",2001
"13053",3,"win","Jurgen Klopp",2001
"13054",3,"win","Jurgen Klopp",2001
"13055",3,"win","Jurgen Klopp",2001
"13056",1,"draw","Jurgen Klopp",2001
"13057",3,"win","Jurgen Klopp",2001
"13058",3,"win","Jurgen Klopp",2001
"13059",0,"lose","Jurgen Klopp",2000
"13060",0,"lose","Jurgen Klopp",2000
"13061",0,"lose","Jurgen Klopp",2000
"13062",3,"win","Jurgen Klopp",2000
"13063",3,"win","Jurgen Klopp",2000
"13064",3,"win","Jurgen Klopp",2000
"13065",1,"draw","Keith Millen",2014
"13066",3,"win","Keith Millen",2014
"13067",0,"lose","Keith Millen",2014
"13068",1,"draw","Keith Millen",2013
"13069",0,"lose","Keith Millen",2013
"13070",0,"lose","Keith Millen",2011
"13071",0,"lose","Keith Millen",2011
"13072",1,"draw","Keith Millen",2011
"13073",1,"draw","Keith Millen",2011
"13074",0,"lose","Keith Millen",2011
"13075",3,"win","Keith Millen",2010
"13076",0,"lose","Keith Millen",2010
"13077",0,"lose","Keith Millen",2010
"13078",0,"lose","Keith Millen",2010
"13079",3,"win","Keith Millen",2010
"13080",3,"win","Keith Millen",2010
"13081",3,"win","Keith Millen",2010
"13082",0,"lose","Keith Millen",2010
"13083",3,"win","Keith Millen",2010
"13084",0,"lose","Keith Millen",2010
"13085",0,"lose","Keith Millen",2010
"13086",1,"draw","Keith Millen",2010
"13087",1,"draw","Keith Millen",2010
"13088",0,"lose","Keith Millen",2010
"13089",3,"win","Keith Millen",2010
"13090",0,"lose","Keith Millen",2010
"13091",1,"draw","Keith Millen",2010
"13092",1,"draw","Keith Millen",2010
"13093",0,"lose","Keith Millen",2010
"13094",0,"lose","Keith Millen",2010
"13095",0,"lose","Keith Millen",2010
"13096",3,"win","Keith Millen",2010
"13097",1,"draw","Keith Millen",2010
"13098",1,"draw","Keith Millen",2009
"13099",0,"lose","Keith Millen",2009
"13100",3,"win","Keith Millen",2009
"13101",3,"win","Keith Millen",2009
"13102",1,"draw","Keith Millen",2009
"13103",1,"draw","Keith Millen",2005
"13104",1,"draw","Keith Millen",2014
"13105",0,"lose","Keith Millen",2014
"13106",3,"win","Keith Millen",2013
"13107",0,"lose","Keith Millen",2013
"13108",0,"lose","Keith Millen",2011
"13109",1,"draw","Keith Millen",2011
"13110",0,"lose","Keith Millen",2011
"13111",0,"lose","Keith Millen",2011
"13112",3,"win","Keith Millen",2011
"13113",0,"lose","Keith Millen",2011
"13114",3,"win","Keith Millen",2010
"13115",0,"lose","Keith Millen",2010
"13116",1,"draw","Keith Millen",2010
"13117",3,"win","Keith Millen",2010
"13118",0,"lose","Keith Millen",2010
"13119",3,"win","Keith Millen",2010
"13120",3,"win","Keith Millen",2010
"13121",0,"lose","Keith Millen",2010
"13122",0,"lose","Keith Millen",2010
"13123",1,"draw","Keith Millen",2010
"13124",0,"lose","Keith Millen",2010
"13125",3,"win","Keith Millen",2010
"13126",0,"lose","Keith Millen",2010
"13127",3,"win","Keith Millen",2010
"13128",3,"win","Keith Millen",2010
"13129",3,"win","Keith Millen",2010
"13130",3,"win","Keith Millen",2010
"13131",3,"win","Keith Millen",2010
"13132",0,"lose","Keith Millen",2010
"13133",1,"draw","Keith Millen",2010
"13134",0,"lose","Keith Millen",2010
"13135",0,"lose","Keith Millen",2010
"13136",1,"draw","Keith Millen",2010
"13137",3,"win","Keith Millen",2009
"13138",3,"win","Keith Millen",2009
"13139",1,"draw","Keith Millen",2009
"13140",3,"win","Keith Millen",2009
"13141",0,"lose","Keith Millen",2005
"13142",3,"win","Keith Downing",2016
"13143",3,"win","Keith Downing",2016
"13144",3,"win","Keith Downing",2016
"13145",1,"draw","Keith Downing",2016
"13146",0,"lose","Keith Downing",2015
"13147",3,"win","Keith Downing",2015
"13148",0,"lose","Keith Downing",2015
"13149",0,"lose","Keith Downing",2013
"13150",3,"win","Keith Downing",2013
"13151",1,"draw","Keith Downing",2013
"13152",0,"lose","Keith Downing",2012
"13153",0,"lose","Keith Downing",2010
"13154",1,"draw","Keith Downing",2010
"13155",1,"draw","Keith Downing",2010
"13156",1,"draw","Keith Downing",2010
"13157",1,"draw","Keith Downing",2010
"13158",0,"lose","Keith Downing",2010
"13159",3,"win","Keith Downing",2010
"13160",0,"lose","Keith Downing",2010
"13161",0,"lose","Keith Downing",2010
"13162",3,"win","Keith Downing",2010
"13163",0,"lose","Keith Downing",2008
"13164",0,"lose","Keith Downing",2008
"13165",3,"win","Keith Downing",2008
"13166",0,"lose","Keith Downing",2008
"13167",0,"lose","Keith Downing",2007
"13168",0,"lose","Keith Downing",2007
"13169",1,"draw","Keith Downing",2007
"13170",1,"draw","Keith Downing",2007
"13171",3,"win","Keith Downing",2007
"13172",1,"draw","Keith Downing",2007
"13173",0,"lose","Keith Downing",2007
"13174",0,"lose","Keith Downing",2007
"13175",0,"lose","Keith Downing",2007
"13176",0,"lose","Keith Downing",2007
"13177",3,"win","Keith Downing",2007
"13178",3,"win","Keith Downing",2007
"13179",0,"lose","Keith Downing",2007
"13180",3,"win","Keith Downing",2007
"13181",3,"win","Keith Downing",2007
"13182",1,"draw","Keith Downing",2007
"13183",1,"draw","Keith Downing",2007
"13184",0,"lose","Keith Downing",2007
"13185",0,"lose","Keith Downing",2016
"13186",3,"win","Keith Downing",2016
"13187",0,"lose","Keith Downing",2016
"13188",0,"lose","Keith Downing",2015
"13189",0,"lose","Keith Downing",2015
"13190",3,"win","Keith Downing",2015
"13191",3,"win","Keith Downing",2015
"13192",0,"lose","Keith Downing",2013
"13193",1,"draw","Keith Downing",2013
"13194",1,"draw","Keith Downing",2013
"13195",0,"lose","Keith Downing",2012
"13196",3,"win","Keith Downing",2010
"13197",1,"draw","Keith Downing",2010
"13198",1,"draw","Keith Downing",2010
"13199",0,"lose","Keith Downing",2010
"13200",3,"win","Keith Downing",2010
"13201",1,"draw","Keith Downing",2010
"13202",1,"draw","Keith Downing",2010
"13203",3,"win","Keith Downing",2010
"13204",1,"draw","Keith Downing",2010
"13205",1,"draw","Keith Downing",2010
"13206",0,"lose","Keith Downing",2008
"13207",0,"lose","Keith Downing",2008
"13208",3,"win","Keith Downing",2008
"13209",3,"win","Keith Downing",2007
"13210",0,"lose","Keith Downing",2007
"13211",0,"lose","Keith Downing",2007
"13212",3,"win","Keith Downing",2007
"13213",3,"win","Keith Downing",2007
"13214",0,"lose","Keith Downing",2007
"13215",1,"draw","Keith Downing",2007
"13216",1,"draw","Keith Downing",2007
"13217",3,"win","Keith Downing",2007
"13218",1,"draw","Keith Downing",2007
"13219",3,"win","Keith Downing",2007
"13220",3,"win","Keith Downing",2007
"13221",0,"lose","Keith Downing",2007
"13222",0,"lose","Keith Downing",2007
"13223",0,"lose","Keith Downing",2007
"13224",1,"draw","Keith Downing",2007
"13225",0,"lose","Keith Downing",2007
"13226",0,"lose","Keith Downing",2007
"13227",1,"draw","Keith Downing",2007
"13228",0,"lose","Kenny Dalglish",2011
"13229",0,"lose","Kenny Dalglish",2011
"13230",3,"win","Kenny Dalglish",2011
"13231",3,"win","Kenny Dalglish",2011
"13232",1,"draw","Kenny Dalglish",2011
"13233",0,"lose","Kenny Dalglish",2011
"13234",3,"win","Kenny Dalglish",2011
"13235",0,"lose","Kenny Dalglish",2011
"13236",3,"win","Kenny Dalglish",2011
"13237",0,"lose","Kenny Dalglish",2011
"13238",3,"win","Kenny Dalglish",2011
"13239",1,"draw","Kenny Dalglish",2011
"13240",1,"draw","Kenny Dalglish",2011
"13241",3,"win","Kenny Dalglish",2011
"13242",3,"win","Kenny Dalglish",2011
"13243",1,"draw","Kenny Dalglish",2011
"13244",3,"win","Kenny Dalglish",2011
"13245",3,"win","Kenny Dalglish",2011
"13246",3,"win","Kenny Dalglish",2011
"13247",3,"win","Kenny Dalglish",2011
"13248",1,"draw","Kenny Dalglish",2011
"13249",3,"win","Kenny Dalglish",2011
"13250",3,"win","Kenny Dalglish",2011
"13251",0,"lose","Kenny Dalglish",2011
"13252",3,"win","Kenny Dalglish",2011
"13253",1,"draw","Kenny Dalglish",2011
"13254",0,"lose","Kenny Dalglish",2010
"13255",3,"win","Kenny Dalglish",2010
"13256",1,"draw","Kenny Dalglish",2010
"13257",0,"lose","Kenny Dalglish",2010
"13258",1,"draw","Kenny Dalglish",2010
"13259",3,"win","Kenny Dalglish",2010
"13260",3,"win","Kenny Dalglish",2010
"13261",1,"draw","Kenny Dalglish",2010
"13262",3,"win","Kenny Dalglish",2010
"13263",3,"win","Kenny Dalglish",2010
"13264",0,"lose","Kenny Dalglish",2010
"13265",1,"draw","Kenny Dalglish",1998
"13266",0,"lose","Kenny Dalglish",1997
"13267",3,"win","Kenny Dalglish",1997
"13268",0,"lose","Kenny Dalglish",1997
"13269",3,"win","Kenny Dalglish",1997
"13270",1,"draw","Kenny Dalglish",1997
"13271",0,"lose","Kenny Dalglish",1997
"13272",1,"draw","Kenny Dalglish",1997
"13273",0,"lose","Kenny Dalglish",1997
"13274",0,"lose","Kenny Dalglish",1997
"13275",0,"lose","Kenny Dalglish",1997
"13276",0,"lose","Kenny Dalglish",1997
"13277",1,"draw","Kenny Dalglish",1997
"13278",3,"win","Kenny Dalglish",1997
"13279",0,"lose","Kenny Dalglish",1997
"13280",0,"lose","Kenny Dalglish",1997
"13281",1,"draw","Kenny Dalglish",1997
"13282",1,"draw","Kenny Dalglish",1997
"13283",0,"lose","Kenny Dalglish",1997
"13284",3,"win","Kenny Dalglish",1997
"13285",0,"lose","Kenny Dalglish",1997
"13286",3,"win","Kenny Dalglish",1997
"13287",0,"lose","Kenny Dalglish",1997
"13288",3,"win","Kenny Dalglish",1997
"13289",1,"draw","Kenny Dalglish",1996
"13290",3,"win","Kenny Dalglish",1996
"13291",3,"win","Kenny Dalglish",1996
"13292",1,"draw","Kenny Dalglish",1996
"13293",0,"lose","Kenny Dalglish",1996
"13294",0,"lose","Kenny Dalglish",1996
"13295",0,"lose","Kenny Dalglish",1996
"13296",3,"win","Kenny Dalglish",1996
"13297",1,"draw","Kenny Dalglish",1996
"13298",3,"win","Kenny Dalglish",1994
"13299",3,"win","Kenny Dalglish",1994
"13300",1,"draw","Kenny Dalglish",1994
"13301",3,"win","Kenny Dalglish",1994
"13302",1,"draw","Kenny Dalglish",1994
"13303",3,"win","Kenny Dalglish",1994
"13304",3,"win","Kenny Dalglish",1994
"13305",0,"lose","Kenny Dalglish",1994
"13306",3,"win","Kenny Dalglish",1994
"13307",3,"win","Kenny Dalglish",1994
"13308",3,"win","Kenny Dalglish",1994
"13309",1,"draw","Kenny Dalglish",1994
"13310",3,"win","Kenny Dalglish",1994
"13311",3,"win","Kenny Dalglish",1994
"13312",3,"win","Kenny Dalglish",1994
"13313",0,"lose","Kenny Dalglish",1994
"13314",1,"draw","Kenny Dalglish",1994
"13315",3,"win","Kenny Dalglish",1994
"13316",3,"win","Kenny Dalglish",1994
"13317",3,"win","Kenny Dalglish",1994
"13318",1,"draw","Kenny Dalglish",1994
"13319",0,"lose","Kenny Dalglish",1993
"13320",1,"draw","Kenny Dalglish",1993
"13321",3,"win","Kenny Dalglish",1993
"13322",3,"win","Kenny Dalglish",1993
"13323",3,"win","Kenny Dalglish",1993
"13324",3,"win","Kenny Dalglish",1993
"13325",1,"draw","Kenny Dalglish",1993
"13326",3,"win","Kenny Dalglish",1993
"13327",3,"win","Kenny Dalglish",1993
"13328",3,"win","Kenny Dalglish",1993
"13329",1,"draw","Kenny Dalglish",1993
"13330",3,"win","Kenny Dalglish",1993
"13331",0,"lose","Kenny Dalglish",1993
"13332",3,"win","Kenny Dalglish",1993
"13333",3,"win","Kenny Dalglish",1993
"13334",1,"draw","Kenny Dalglish",1993
"13335",1,"draw","Kenny Dalglish",1993
"13336",3,"win","Kenny Dalglish",1993
"13337",1,"draw","Kenny Dalglish",1993
"13338",3,"win","Kenny Dalglish",1993
"13339",3,"win","Kenny Dalglish",1993
"13340",3,"win","Kenny Dalglish",1992
"13341",3,"win","Kenny Dalglish",1992
"13342",3,"win","Kenny Dalglish",1992
"13343",3,"win","Kenny Dalglish",1992
"13344",3,"win","Kenny Dalglish",1992
"13345",1,"draw","Kenny Dalglish",1992
"13346",1,"draw","Kenny Dalglish",1992
"13347",0,"lose","Kenny Dalglish",1992
"13348",0,"lose","Kenny Dalglish",1992
"13349",1,"draw","Kenny Dalglish",1992
"13350",3,"win","Kenny Dalglish",1992
"13351",0,"lose","Kenny Dalglish",1992
"13352",3,"win","Kenny Dalglish",1992
"13353",0,"lose","Kenny Dalglish",1992
"13354",1,"draw","Kenny Dalglish",1992
"13355",3,"win","Kenny Dalglish",1992
"13356",1,"draw","Kenny Dalglish",1992
"13357",3,"win","Kenny Dalglish",1992
"13358",3,"win","Kenny Dalglish",1992
"13359",3,"win","Kenny Dalglish",1992
"13360",1,"draw","Kenny Dalglish",1992
"13361",1,"draw","Kenny Dalglish",1990
"13362",1,"draw","Kenny Dalglish",1990
"13363",1,"draw","Kenny Dalglish",1990
"13364",0,"lose","Kenny Dalglish",1990
"13365",3,"win","Kenny Dalglish",1990
"13366",0,"lose","Kenny Dalglish",1990
"13367",3,"win","Kenny Dalglish",1990
"13368",3,"win","Kenny Dalglish",1990
"13369",1,"draw","Kenny Dalglish",1990
"13370",3,"win","Kenny Dalglish",1990
"13371",3,"win","Kenny Dalglish",1990
"13372",3,"win","Kenny Dalglish",1990
"13373",1,"draw","Kenny Dalglish",1990
"13374",3,"win","Kenny Dalglish",1990
"13375",0,"lose","Kenny Dalglish",1990
"13376",3,"win","Kenny Dalglish",1990
"13377",3,"win","Kenny Dalglish",1990
"13378",1,"draw","Kenny Dalglish",1990
"13379",1,"draw","Kenny Dalglish",1990
"13380",3,"win","Kenny Dalglish",1990
"13381",3,"win","Kenny Dalglish",1990
"13382",3,"win","Kenny Dalglish",1990
"13383",1,"draw","Kenny Dalglish",1990
"13384",0,"lose","Kenny Dalglish",1990
"13385",3,"win","Kenny Dalglish",1990
"13386",1,"draw","Kenny Dalglish",1990
"13387",3,"win","Kenny Dalglish",1990
"13388",3,"win","Kenny Dalglish",1990
"13389",1,"draw","Kenny Dalglish",1990
"13390",3,"win","Kenny Dalglish",1990
"13391",0,"lose","Kenny Dalglish",1990
"13392",1,"draw","Kenny Dalglish",1990
"13393",1,"draw","Kenny Dalglish",1990
"13394",0,"lose","Kenny Dalglish",1990
"13395",3,"win","Kenny Dalglish",1990
"13396",1,"draw","Kenny Dalglish",1990
"13397",3,"win","Kenny Dalglish",1990
"13398",1,"draw","Kenny Dalglish",1990
"13399",0,"lose","Kenny Dalglish",1990
"13400",3,"win","Kenny Dalglish",1990
"13401",3,"win","Kenny Dalglish",1990
"13402",1,"draw","Kenny Dalglish",1990
"13403",3,"win","Kenny Dalglish",1990
"13404",3,"win","Kenny Dalglish",1990
"13405",3,"win","Kenny Dalglish",1990
"13406",3,"win","Kenny Dalglish",1990
"13407",1,"draw","Kenny Dalglish",1990
"13408",0,"lose","Kenny Dalglish",1990
"13409",1,"draw","Kenny Dalglish",1990
"13410",3,"win","Kenny Dalglish",1990
"13411",3,"win","Kenny Dalglish",1990
"13412",3,"win","Kenny Dalglish",1990
"13413",3,"win","Kenny Dalglish",2011
"13414",0,"lose","Kenny Dalglish",2011
"13415",0,"lose","Kenny Dalglish",2011
"13416",3,"win","Kenny Dalglish",2011
"13417",0,"lose","Kenny Dalglish",2011
"13418",0,"lose","Kenny Dalglish",2011
"13419",3,"win","Kenny Dalglish",2011
"13420",0,"lose","Kenny Dalglish",2011
"13421",3,"win","Kenny Dalglish",2011
"13422",1,"draw","Kenny Dalglish",2011
"13423",3,"win","Kenny Dalglish",2011
"13424",0,"lose","Kenny Dalglish",2011
"13425",3,"win","Kenny Dalglish",2011
"13426",0,"lose","Kenny Dalglish",2011
"13427",1,"draw","Kenny Dalglish",2011
"13428",3,"win","Kenny Dalglish",2011
"13429",0,"lose","Kenny Dalglish",2011
"13430",1,"draw","Kenny Dalglish",2011
"13431",1,"draw","Kenny Dalglish",2011
"13432",3,"win","Kenny Dalglish",2011
"13433",1,"draw","Kenny Dalglish",2011
"13434",3,"win","Kenny Dalglish",2011
"13435",0,"lose","Kenny Dalglish",2011
"13436",3,"win","Kenny Dalglish",2011
"13437",3,"win","Kenny Dalglish",2011
"13438",0,"lose","Kenny Dalglish",2010
"13439",3,"win","Kenny Dalglish",2010
"13440",3,"win","Kenny Dalglish",2010
"13441",3,"win","Kenny Dalglish",2010
"13442",3,"win","Kenny Dalglish",2010
"13443",0,"lose","Kenny Dalglish",2010
"13444",0,"lose","Kenny Dalglish",2010
"13445",1,"draw","Kenny Dalglish",2010
"13446",3,"win","Kenny Dalglish",2010
"13447",3,"win","Kenny Dalglish",2010
"13448",1,"draw","Kenny Dalglish",2010
"13449",0,"lose","Kenny Dalglish",2010
"13450",1,"draw","Kenny Dalglish",1998
"13451",0,"lose","Kenny Dalglish",1997
"13452",1,"draw","Kenny Dalglish",1997
"13453",1,"draw","Kenny Dalglish",1997
"13454",0,"lose","Kenny Dalglish",1997
"13455",0,"lose","Kenny Dalglish",1997
"13456",1,"draw","Kenny Dalglish",1997
"13457",1,"draw","Kenny Dalglish",1997
"13458",3,"win","Kenny Dalglish",1997
"13459",3,"win","Kenny Dalglish",1997
"13460",0,"lose","Kenny Dalglish",1997
"13461",0,"lose","Kenny Dalglish",1997
"13462",1,"draw","Kenny Dalglish",1997
"13463",0,"lose","Kenny Dalglish",1997
"13464",3,"win","Kenny Dalglish",1997
"13465",3,"win","Kenny Dalglish",1997
"13466",0,"lose","Kenny Dalglish",1997
"13467",1,"draw","Kenny Dalglish",1997
"13468",0,"lose","Kenny Dalglish",1997
"13469",1,"draw","Kenny Dalglish",1997
"13470",3,"win","Kenny Dalglish",1997
"13471",3,"win","Kenny Dalglish",1997
"13472",3,"win","Kenny Dalglish",1997
"13473",3,"win","Kenny Dalglish",1996
"13474",1,"draw","Kenny Dalglish",1996
"13475",3,"win","Kenny Dalglish",1996
"13476",1,"draw","Kenny Dalglish",1996
"13477",1,"draw","Kenny Dalglish",1996
"13478",3,"win","Kenny Dalglish",1996
"13479",0,"lose","Kenny Dalglish",1996
"13480",3,"win","Kenny Dalglish",1996
"13481",3,"win","Kenny Dalglish",1996
"13482",0,"lose","Kenny Dalglish",1994
"13483",0,"lose","Kenny Dalglish",1994
"13484",0,"lose","Kenny Dalglish",1994
"13485",3,"win","Kenny Dalglish",1994
"13486",3,"win","Kenny Dalglish",1994
"13487",3,"win","Kenny Dalglish",1994
"13488",1,"draw","Kenny Dalglish",1994
"13489",3,"win","Kenny Dalglish",1994
"13490",1,"draw","Kenny Dalglish",1994
"13491",0,"lose","Kenny Dalglish",1994
