"","season_number","match_point","match_flag","coach_name","enemy_team","home_away","squad_list","myteam_name"
"1793","2010","1","draw","Sir Alex Ferguson","Sunderland","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1794","2010","1","draw","Sir Alex Ferguson","West Brom","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1795","2010","3","win","Sir Alex Ferguson","Stoke City","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1796","2010","3","win","Sir Alex Ferguson","Spurs","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1797","2010","3","win","Sir Alex Ferguson","Wolves","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1798","2010","1","draw","Sir Alex Ferguson","Manchester City","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1799","2010","1","draw","Sir Alex Ferguson","Aston Villa","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1800","2010","3","win","Sir Alex Ferguson","Wigan","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1801","2010","3","win","Sir Alex Ferguson","Blackburn","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1802","2010","3","win","Sir Alex Ferguson","Arsenal","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1803","2010","3","win","Sir Alex Ferguson","Sunderland","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1804","2010","1","draw","Sir Alex Ferguson","Birmingham","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1805","2010","3","win","Sir Alex Ferguson","West Brom","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1806","2010","3","win","Sir Alex Ferguson","Stoke City","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1807","2010","1","draw","Sir Alex Ferguson","Spurs","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1808","2010","3","win","Sir Alex Ferguson","Birmingham","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1809","2010","3","win","Sir Alex Ferguson","Blackpool","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1810","2010","3","win","Sir Alex Ferguson","Aston Villa","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1811","2010","0","lose","Sir Alex Ferguson","Wolves","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1812","2010","3","win","Sir Alex Ferguson","Manchester City","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1813","2010","3","win","Sir Alex Ferguson","Wigan","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1814","2010","0","lose","Sir Alex Ferguson","Chelsea","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1815","2010","0","lose","Sir Alex Ferguson","Liverpool","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1816","2010","3","win","Sir Alex Ferguson","Bolton","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1817","2010","3","win","Sir Alex Ferguson","West Ham","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1818","2010","3","win","Sir Alex Ferguson","Fulham FC","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1819","2010","1","draw","Sir Alex Ferguson","Newcastle","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1820","2010","3","win","Sir Alex Ferguson","Everton","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1821","2010","0","lose","Sir Alex Ferguson","Arsenal","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1822","2010","3","win","Sir Alex Ferguson","Chelsea","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1823","2010","1","draw","Sir Alex Ferguson","Blackburn","away","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1824","2010","3","win","Sir Alex Ferguson","Blackpool","home","	Edwin van der Sar	Tomasz Kuszczak	Anders Lindegaard	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Wes Brown	John O'Shea	Chris Smalling	Oliver Gill	Patrice Evra	Fabio	Robbie Brady	Antonio Valencia	Rafael	Gary Neville	Ritchie De Laet	Michael Carrick	Owen Hargreaves	Anderson	Darren Fletcher	Paul Scholes	Darron Gibson	Tom Cleverley	Corry Evans	Magnus Wolff Eikrem	Paul Pogba	Ryan Tunnicliffe	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Bebe	Nani	Gabriel Obertan	Wayne Rooney	Joshua King	Dimitar Berbatov	Michael Owen	Chicharito	Mame Diouf	Danny Welbeck	Federico Macheda","Manchester Utd."
"1825","2011","3","win","Sir Alex Ferguson","West Brom","away","	David de Gea	Anders Lindegaard	Tomasz Kuszczak	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Chris Smalling	Phil Jones	Reece Brown	Tom Thorpe	Michael Keane	Patrice Evra	Fabio	Zeki Fryers	Antonio Valencia	Rafael	Ritchie De Laet	Marnick Vermijl	Michael Carrick	Darren Fletcher	Anderson	Paul Scholes	Darron Gibson	Tom Cleverley	Paul Pogba	Larnell Cole	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Ashley Young	Jesse Lingard	Nani	Wayne Rooney	Dimitar Berbatov	Chicharito	Michael Owen	Danny Welbeck	Mame Diouf	Federico Macheda	Will Keane","Manchester Utd."
"1826","2011","3","win","Sir Alex Ferguson","Spurs","home","	David de Gea	Anders Lindegaard	Tomasz Kuszczak	Ben Amos	Nemanja Vidic<U+200E>	Rio Ferdinand	Jonny Evans	Chris Smalling	Phil Jones	Reece Brown	Tom Thorpe	Michael Keane	Patrice Evra	Fabio	Zeki Fryers	Antonio Valencia	Rafael	Ritchie De Laet	Marnick Vermijl	Michael Carrick	Darren Fletcher	Anderson	Paul Scholes	Darron Gibson	Tom Cleverley	Paul Pogba	Larnell Cole	Ryan Giggs	Ji-Sung Park	Ravel Morrison	Ashley Young	Jesse Lingard	Nani	Wayne Rooney	Dimitar Berbatov	Chicharito	Michael Owen	Danny Welbeck	Mame Diouf	Federico Macheda	Will Keane","Manchester Utd."
